id,video_id,text,label,raw_response,matched_keywords,label_prior,model
Ugxq1XxvK48oJWY7swV4AaABAg,KSVY5SRkfn8,Бляяйт Кытайдын жазасын берсе шакалдарга,offensive,offensive,бля,potentially_hate,CohereForAI/aya-expanse-8b
UgzqQvTTN3F2djJoQPp4AaABAg,HeGfRTka3TQ,Бизде закон жок чара колдонсо кыздар жашырбай айтат акмактарды камаш кк,hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
Ugy1H-omdS1oK-jlG5N4AaABAg,9SK6boOSZX0,ВЫ ВОЙНА НАЧИНАЕТ ПОТОМ БЕГАЕТ И САЛДАТ сдаваться а потом (блогер)-женшина КАК ЖЕНШИНА НАШОТ ЛЕВ 🦁 ТАДЖИК ГОВАРИТ ЭЙ труси. Мы КРОВ ДАЁМ ЗЕМЛЯ НЕТ 🇹🇯‼️ МОНГАЛЕСИ И ТУРКИ РЕАКСИЯ ПОТОМ БЛЯД ПОЯВИЛСЯ ТРУС 😑ТАКОЙ,offensive,offensive,бля,potentially_hate,CohereForAI/aya-expanse-8b
UgweYTtsryFoIBHeqYJ4AaABAg,HeGfRTka3TQ,Чоочун аял -эркек аралаш журсо тырсыйтып кочугунун размери билингидей тар кийсе анан эркек азгырылат да.Менин курсташ бир кыз бар эле турмушка чыккандан кийин сабака келип калды бир куну сулуу кыз эле .Бир куну кафедранын башчысы агайыбыз ошол кызынарды мага чакырып бербейсинерби деп жаман оюн айткан .Жашы бир топко барып калганы учун ээгин сындыра урайын деп бирок акмак экенсин дегенден башка айла жок болгон.Ошон учун чоочун аял эркек аралашкандан этият болуг керек,hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgxTqZeS01cg60kGsWR4AaABAg,rcF3WelvY18,Бляяя биздеда ушундай кызтекелер голуболор барбы😮😮 чогултуп туруп эле чункурга таштап ортоп салыш керекко,hate,hate,бля,potentially_hate,CohereForAI/aya-expanse-8b
UgxDXUP4yUPX7VqA50x4AaABAg,fIXFhZQ1Irg,"Люди, этот марш был против насилия в семьях и за права женщин, детей. ГдЕ вЫ туТ вИдеТе пРоПагАнДу лесбийства и лгбт в общем?",non_hate,non_hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgyR8pSWjimgYViQ07d4AaABAg,9SK6boOSZX0,Чекеден кырылып олсун манкурт тажиктер,hate,hate,манкурт,potentially_hate,CohereForAI/aya-expanse-8b
Ugxar_j3IFol2-GCkGh4AaABAg,9SK6boOSZX0,Генеральный шох ранше бл маджахед,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxP8J1uqsgf-FYEZlB4AaABAg,KSVY5SRkfn8,"Раст болуптур, баары камалсын, мафия болгондор",hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxJIgMmJgWAXoZGjuN4AaABAg,8W94yWJHw6A,Эки жузду эшектер,offensive,offensive,эшек,potentially_hate,CohereForAI/aya-expanse-8b
UgziMLkgS7aLIR5x_0p4AaABAg,rcF3WelvY18,Бийликти тоготбогон копкон акмактар,offensive,offensive,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgxpiyoaFNeYixiHx0N4AaABAg,9SK6boOSZX0,"Генерал Шок убагында Жергеталда меджохед болуп жургонун эл жакшы билет. Генерал согушка баш болуп киргени, бул демек Эмомали эшектин буйругу экени айтпасада тушунуктуу . Тажиктерден эчкачан жакшылык келбейт.",hate,hate,эшек,potentially_hate,CohereForAI/aya-expanse-8b
UgwJnNJiWUCE4g7BYfZ4AaABAg,9SK6boOSZX0,"КЫРГЫЗСТАНГА РАХМОН ШАКАЛЫ КЕЛЕБИ, ШОХ ИСКАНДАРОВУ КЕЛЕБИ ӨЛТҮРҮШ КЕРЕК ДА КЫЙНАП",hate,hate,өлтүрү,potentially_hate,CohereForAI/aya-expanse-8b
UgwfpX74wTxdphpkqiN4AaABAg,9SK6boOSZX0,Рутон смех уродхо шайтонхо,offensive,offensive,урод,potentially_hate,CohereForAI/aya-expanse-8b
UgxRf0yzMbx3VGXGKuR4AaABAg,HeGfRTka3TQ,"Зомбулук, забота, смски, коом, ыдык пыдык ха-ха-ха-ха что за детский сад",offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxYubqOX6cpdWCB2LV4AaABAg,va4UkKaVJ8k,Мамлекеттен кууп салыш керек келгис кылып,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugz_a3VvdRB0Xyg-PvN4AaABAg,fIXFhZQ1Irg,"Карасартова ты достала блядь правокатор,",offensive,offensive,бля|блядь,potentially_hate,CohereForAI/aya-expanse-8b
UgyL3WTrB-HQJlk8sB94AaABAg,9SK6boOSZX0,Коток барбы бу видиодо изилдеп озунду жерге уруп котун айрыш керек,offensive,offensive,коток,potentially_hate,CohereForAI/aya-expanse-8b
Ugwb_rbeSLpNnViJO7F4AaABAg,rcF3WelvY18,Ведущий диктатор свое мнени держи при себе иди учитса вабще неграмотный ведущий ужас,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxJ8waKrRCig_IGEOd4AaABAg,mOGb4Wzdbv4,Булардын башкы колдочулары равшан жээнбеков отунбаева текебаев сыяктуулар турганда булар ачыка чыга баштады буларга катаал чаралар керек буларды баардык жерде кыргыз урпагы деп санабаш керек жана коомдон ажыратыш керек,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ughg7iGQgrBgiHgCoAEC,GE9a-UY4I7E,аида салянова жаляп азиз батукаевдин котогун соруп журуп,offensive,offensive,жаляп,potentially_hate,CohereForAI/aya-expanse-8b
UgxvZqKe8Ca4ZT0wRgp4AaABAg,rcF3WelvY18,Манкурттар. Эне-тилин жеериген манкурттар.,hate,hate,манкурт,potentially_hate,CohereForAI/aya-expanse-8b
Ugwmp6usxCX-w7r9dp94AaABAg,GE9a-UY4I7E,Мына ак чач Туштонкийин Актанбай эле койчу барибир билесинде кандай жол менен кетгкнин,non_hate,non_hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugx1873WiRDpNx_nfZ54AaABAg,9SK6boOSZX0,Рахмон качкан куну буларды аеоосуз тажиктар оздору жок кылат,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxgH-AjkY7hGMsoiP14AaABAg,bXQ7pHLuXSc,Азаттык чагымчы кимдин заказы кыргызтандагы олигахтардын аташтын дуйносун тарт же киришпегиле америка азаттык укбайбыз мусурмандарды кырып байлыгына нефтьге коз артып согуш ачып жатат эмне учун тартып корсотбойсунор баскынчылар саясатынар тетири,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxRY4jaQGKTHIRui2R4AaABAg,8W94yWJHw6A,Элдин калоосу Жогорку кенештен Эрулан Кокулов менен Нуржигит Кадырбековго окшогон жаны жуздорду коргусу келет,non_hate,non_hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgwzfldsIk_Igv9AzQx4AaABAg,GE9a-UY4I7E,"Журналист акмак, интриган э́кенсин",offensive,offensive,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgwDr1GN8ti1twWBg4x4AaABAg,MzmJyHQlS5Y,Шайлообек деген шакалды ким шайлады билими абдан томон мамлекеттк кызматта бир кун иштебей депутат болду биздин элдин денгээлинне жараша экен,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgwgbxA3RJJ5oTKkV4R4AaABAg,rcF3WelvY18,"Чындыгында жанды кейите турган маселе экен. Бирок коопсуздук күчтөрү алсыз экениңерди көрсөттүңөр, аныктап гана бердиңер. Эми жалпынардан суранабыз чара көрүлүп ушул ЛГБТга ""чекит."" койгула!",hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxOFwWga_sngjx2V5B4AaABAg,9SK6boOSZX0,что за язык коток,offensive,offensive,коток,potentially_hate,CohereForAI/aya-expanse-8b
Ugz1CAE3rdxY-nvvLx94AaABAg,bXQ7pHLuXSc,Бакиев менин балдарым акылдуу билимдүү деп эл алдында мактаныпсүйлөт канчага чейинуурдап кеткен кыргыз элинин байлыгына тайраңдап сайрандап жашашаар экен бир убакта кезеги келээр акмактардын кудай алдында жооп бересиңер.,hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgzqXymssWwfqSODDH14AaABAg,rcF3WelvY18,Жолукчан ашиналар кальянды бердирип атат,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugzh9A7Jdd4SQNbQAMJ4AaABAg,9SK6boOSZX0,"Булар баары Душанбеден учуп келип, согушуп кетип жатат. Худжандыктар жок. Худжанд, Исфара, Киста Коз согушпайт, Лейлек, Баткен менен. Бул тварь Генерал Шох коптогон жерде ушинтип озу согушка катышат. Потому что опыт кооп Шохта. Имомалинын войны бул жетим тварь.",hate,hate,тварь,potentially_hate,CohereForAI/aya-expanse-8b
UgxFoUUxuMR-X6pmzjZ4AaABAg,KSVY5SRkfn8,"АЗЫРКЫ ЗАМАН АКМАКТАРДЫН ЖУЗУ АЧЫЛА ТУРГАН ЗАМАН.УКМАКТАР ,САСЫТКЫЛАРДЫН БААРДЫГЫ ЖОК БОЛУП,ЖЕРИБИЗ ТАЗАЛАНСЫН!!!",offensive,offensive,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgyUPo1S15gNuaiyudB4AaABAg,iM4S3PDEGDg,Клооп вы как клопы сосёте кровь народа. Туура эмес маалымат бербегиле. Мына жанагы айткан акчага сатылган журналисттер силерсиңер. 😡😡😡😡😡,hate,hate,сатылган,potentially_hate,CohereForAI/aya-expanse-8b
Ugzmne0nA0FGVebzWDh4AaABAg,GE9a-UY4I7E,Если батукаева ест совест перед Аллахом признается кто дал добро ему он абманул вес кыргыский народ где жрал там и обосрал тремным законам таких жёстко наказывает он выше ставит интересы одного человека чем вес народ кыргыстана пуст признает правду перед аллахам я прошу чеченцев узнайте правду вы люди правильные у нас стране вот много лет много вопросов властям хотим истинное лицо видет продажных людей помогите батукаев знает главаря,hate,hate,продажн,potentially_hate,CohereForAI/aya-expanse-8b
UgyAQngwyUjKFkfcf_F4AaABAg,rcF3WelvY18,ОЛТУРУБ ТАШТАШ КЕРЕК БУТТУ,offensive,offensive,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
UgwoJtdH69Vp6Wd3cVh4AaABAg,9SK6boOSZX0,Мы Таджики не врагом ишо немного вы ето увидете!,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
