id,video_id,text,label
UgwfBgCczTNzXEMuQ_t4AaABAg,9SK6boOSZX0,Кудайа жазаңарды берсин🤲🤲🤲🤲мусулман пендеси деп бул акмактарды ким айтат😡🤮Кудайа бир айтпай келген апаааат силерди өзүңөрдөй айтпай туруп жер жутуп алсын🤲🤲🤲🤲🤲биздин өлгөн балдардын арбагы каны убалы урсун кудайа уктатпасын арбагы тынч койбосун🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲😭😭😭😭😭канкорлор канга жуулуп жер мн жексен болуп жер жутсун кудайа жер жутсун🤲🤲🤲🤲🤲гүнөөсү жок кырчындайлардын арбактары уктатпасын колуңар шал шал болсун омиииийин🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲бее ажал бее гүнөө өтүп кеткен мекеним элим жерим деген биздин эр азаматтарыбыздын жаткан жери бейиштин төрү болсун жайлары жанаттан болсун🤲🤲🤲🤲😭😭😭😭😭😭😭😭😭😭😭😭😭😭,offensive
UgyfwdEFVA6pUs2QeVh4AaABAg,9SK6boOSZX0,Рахмон өзү бок болуп атса генералы абат болот беле эшек айбан доңуздар,offensive
UgzO8ilD7RGz3hpcaN14AaABAg,9SK6boOSZX0,"Биздин солдаттар 200 дой таджиктерди олтуруптур го, эмкиде киргенде дагы бир ойлонуп кол салат",hate
UgiWG8vFFPruw3gCoAEC,GE9a-UY4I7E,Чечен канча адамды олтуруп салды ага ким жооп берет,non_hate
UgyuNGcUuYu8QjarDMp4AaABAg,8W94yWJHw6A,Билип билбей сүйлөгөнүн үчүн Кудай урат атпаимовторго асылбагыла,non_hate
UgzxFuGYJO4Yr0P2N0V4AaABAg,rcF3WelvY18,Бул корунуш отоо чон трагедя чоон проблема окунучтуу коомду бузат булар акмактарды чекелен атса сооп болот булардын ата энелери жокпу Кудай сактай кор😮,hate
UgxHG_1ktjGdFbY_6uB4AaABAg,HeGfRTka3TQ,Жамгырчиева ток этеер жерин айтты.жердин жети катмарына кирип кетти го.,non_hate
UgyPRni926LD_Cw3Tlp4AaABAg,8W94yWJHw6A,блять сигеин дагы эле коррупция 30 жылдан бери колунан эч нерсе келишпейт,offensive
UgyavHxWCO1g7ZkiUgB4AaABAg,9SK6boOSZX0,Буйруса бул акмактар коротурганын корот аз калды Эми токтобосо оздорунон корсун .,offensive
Ugw1y5FubLU1F_WeY194AaABAg,KSVY5SRkfn8,Каап шефи буйрук берсе эле ЧУРКАП барып баса калчу окшойт бул эду деген БУЙРУК БЕРГЕНДЕ МЫЙЗАМДУБУ ОШОНУ КАРСА БОЛМОК,non_hate
UgztoE8haWOdScOp64F4AaABAg,rcF3WelvY18,Эшектерди олгудой тепкилебейсинерби иттерди,hate
Ugw7nMAjTBm3SmZAHqR4AaABAg,9SK6boOSZX0,"Жер жарылып соруп кетсин жексурлар, тукумунар курут болуп, мин наалат силерге.",offensive
UgyW_uQ27WYq5aVkeJN4AaABAg,HeGfRTka3TQ,Жаш студенттер кантип коз кыссын наркы алжыган агайлар ошонтип жаш кыздарды алдап жаман жургон акмак агай адамдардан коомду тазалаш керек,offensive
Ugw5Y9PHXWMjFOp1_t54AaABAg,rcF3WelvY18,Ушундай бузукучулуктун айынан жер жузун апаат каптап жатат ушундай когуш жалаптык ыпластыктын айынан жер жутат скоро ээх кордуко Турцияны жер жуту жер титироолор болуп 😢😢 бизгеда жетет,non_hate
Ugw-LRkhItVVIIgO0eB4AaABAg,8W94yWJHw6A,Ушуларды эл кууп чыкпаса булар кетпейт,non_hate
Ugx8DbEaTgK0u6eTEkZ4AaABAg,GE9a-UY4I7E,Зарыл аке сизди патриот екен десе далай кыргыздын канын ичкен чеченди озунуз койбердиниз ертен Таласка келгенде небере балдарынызка емне дейз? Болгон ишти болгондой айтсаныз дагыда кеч емес.,non_hate
UgyRGJxzYMKkTbVaeWN4AaABAg,GE9a-UY4I7E,Чыныгы Кыргыз элдин чыгаандарын олтуруп зоокур Адам олтургучту койбергенден киин биздин олкону саткындар Жана коркоктор башкарат деп баардык олкого билинди бул факт.,non_hate
UgziDkJI9GokLB8aHg14AaABAg,MzmJyHQlS5Y,"АЗАМАТ АЛИ БАЛАМ, ДЕН СООЛУК КУДАЙЫМ СЕНИ КОЛДОСУН🤲🤲🤲",non_hate
UgwALokOiybT0AiaJrN4AaABAg,9SK6boOSZX0,Кудай тобонордон урсун тукумунар курут болсун колунар шал болсун каапырлар сыгандар туру сууктар сволочтар каргыш тийип барынар кырылып олгуло эшектер самтырак сыгандар мындантжаман болгула лолулор,offensive
Ugx8hWmZu2mtjxm6r714AaABAg,9SK6boOSZX0,Шоф олтуруп же атып салгыла и всё,hate
UgzZvWz7zIfAFI6wlSt4AaABAg,bXQ7pHLuXSc,80 адамдын олтуруп 1000 ашык адамдар жаракат алышкан млярдаган акчанын уурдап лондонго барып тынч жашайм деген ойу бар окшойт Бакиевтер,non_hate
UgxT92y_IUs4WsjaYJR4AaABAg,MzmJyHQlS5Y,"Айланайын Кыргыз калкым, Кыргыз жаштар, 7 область Мен Силерге Таазим кылам,, баарына чыдап,, кыйналып жашап журдунор",non_hate
UgzH6LYYHpHu32Qp9E54AaABAg,8W94yWJHw6A,"99% пайыз азыркы депутаттар чиновниктер баары Раимдин чайын ичип жүргөндөр. Ташиев деле аны убагында ""жөнөкөй жигит"" деген, эмне билген эмес би? Көлбаевдин деле чайын ичип жүргөндөр азыр олтурушат жогорку жакта. Эми эле баары жанталашып актанышат.",non_hate
UgzCSiExn66TJEJEmwZ4AaABAg,KSVY5SRkfn8,тащиев улуу урматтуу президентибиз садыр жапароатун тапшырмасын аткарабыз деп элди алдап чуркап барып честь берип камап Уруп согуп кустуруп кусундуларды чонтогуно куюп жургонбу,non_hate
Ugw32VUicmpsYx2lG254AaABAg,HeGfRTka3TQ,Ей кыйындар кыздай болуп еле кийинип журсонор силерге ечким карабайт.фигуран котунордон бери корунуп турса емне кылсын еркетер ошондой болот.,offensive
Ugy0s-MXGJU87puMrqN4AaABAg,HeGfRTka3TQ,Айзада ен тура суйлодкн,non_hate
UgwrcamXmBcM43RgFwZ4AaABAg,8W94yWJHw6A,Райым тажинин оозун толтуруп Куспай койду окшойт! Эмесе ташинер Райымдын бир жерин жалап уктап эле журбодубу!,offensive
UgzdXVzBtzZZfwrdUgx4AaABAg,bXQ7pHLuXSc,Бакиевтер кыйратты акмактар 10 колун бир салган бети жоктор,offensive
UgwzFnFKXBrI6o-w5op4AaABAg,MzmJyHQlS5Y,Талант Мамытов иттенда пас болбочу бляа.,offensive
Ugwc42MI9ghPL7aU4wN4AaABAg,rcF3WelvY18,эненск бишкекте эркек балдар жокпу олорду олтуруп комуп салганы,hate
UgybaULSM4WmXbtp0494AaABAg,rcF3WelvY18,Түздөн-түз жалап болота,hate
Ugw3MFE3af4OEgkIi_J4AaABAg,rcF3WelvY18,"Пивого ылжыйышып, шайтандын уйундогу шайтандар го.жаш кыздар кольян чекпесе емне екен.оронуп алып да чегип олтурушат.качандыр бир кезде мындайлар тиги дуйнодо кантип жооп айтышат.жалынга таштап, оозун тигип, кулагын кесип, кайнак сууну ичиргенде есинерге келесинер.бейиш жолун тандагыла....",offensive
UgxqUPmJR0UOUHKJi694AaABAg,HeGfRTka3TQ,Жалаптарга кудай берет подставка кыла берип,hate
UgyO-WL8iHtcwfsVbX54AaABAg,8W94yWJHw6A,Мамлкеттин канын соргондор.,non_hate
UgyU2v0JuFbPyeDdcrV4AaABAg,bXQ7pHLuXSc,Бул эшектер тажатты го,offensive
Ugy00Wix_a9-2lCweJd4AaABAg,rcF3WelvY18,Ар жакта розовый жоолукчан урдура чегип атат тобаа,non_hate
UgwUHUiE1j5_4nSwLBd4AaABAg,MzmJyHQlS5Y,Эдил сен деле таза эмессиң сага порца жетпей калганда 😃😃😃😃,non_hate
Ugxd3iBliuP3VpSOjWd4AaABAg,KSVY5SRkfn8,Көлбаевди өлтүрүп өздөрү кенен кесир черный болуп алган турбайбы .,non_hate
Ugx1873WiRDpNx_nfZ54AaABAg,9SK6boOSZX0,Рахмон качкан куну буларды аеоосуз тажиктар оздору жок кылат,non_hate
Ugz4oggPwl0zEa17Kyp4AaABAg,bXQ7pHLuXSc,Бул канкорлор неге тируу журот оо элим бизде акыйкатчылык болобу,hate
